sentence	level
这船的桅杆都在风暴中刮掉了.	6
诘问者的嘲笑打断了她的讲话.	7
一只兔子被卷到收割机的刀刃中去了。	7
我觉得她非常冷淡, 不好相处.	4
旅馆中的每个房间都有一个单独浴室。	7
论智力, 她和她哥哥不相上下.	4
我的助听器是国民保健署资助的.	7
他闪身躲过了滚落的岩石，安然脱险了。	7
新生的婴儿唤起了她女性的特性.	7
你太畏缩了--要尽量增强自信心.	7
我在人群中寻找她，但看不到。	4
天才的百分之一是灵感，百分之九十九是血汗。	6
在三十年代有很多麻疯病人。	5
他的行为该得到最高的赞赏。	4
她很大方，捐助了这么大笔钱。	6
请寄给我一张收到此款的收据。	5
这种行为是雄性特有的吗?	5
这个老先生的财产值多少钱?	4
他疲倦得十页中犯了十个错误。	7
她是一个破裂家庭的产儿.	6
这所房子处于一个很好的位置。	4
大群人聚集在展览大厅的门口。	5
他跑得飞快，足以抓住那小偷。	5
他那有力的论点驳得对手哑口无言。	7
他恶毒的表情吓坏了这个小女孩。	5
拥有汽车的人数一直在逐渐上升。	5
我正写一封郑重其事的回信.	7
那一击打得他失去了知觉.	5
每一星系都有无数的恒星.	7
他们大多数人是解放战争期间出世的。	4
他听到身后有响声，便转过身来。	3
你的这项提议不甚恰当.	6
做事要有是非观念和正义感.	3
贵宾们在大餐厅参加一个宴会。	6
他的指控遭到一阵愤怒的反对声。	6
这个女孩总是抱怨没有合适的衣服。	5
她用錾子来把盖子凿开.	7
这似乎是一个修女的贞操誓言。	7
这个公司今年亏损巨大，有可能倒闭。	5
他用肩膀用力顶那房门.	7
她将国家机密泄露给敌人了.	7
这一时期地主的势力削弱了.	7
他发财之後把老朋友都抛弃了.	5
他们通常不监禁初次犯罪的人。	6
乌鸦啄出了那头死羊的眼睛。	7
沉重的脚步声显示教师已经走近了。	4
我亲眼看见暗杀的情景，真令我毛骨悚然。	5
失事的火车横在铁轨上.	6
繁重的工作量迫使我取消去露营。	6
在中国，山区农民在梯田上种水稻。	7
核弹轰炸最可怕的一面是辐射。	7
全国人民确认了他的王权.	4
那麽, 你改变立场了, 你这可耻的叛徒!	7
畏缩不前的或落后的；迟误拖拉的	7
朱丽亚的宁静端庄给人印象很深。	7
这场火灾应该追究谁的责任?	5
有的化学家研究气体的性质.	4
第一章阐明了她的研究领域.	7
他把一间屋子改建成了卧室。	5
评论家们认定他的作品为杰作。	6
野蛮的长相凶恶的或面目狰狞的	7
纽约是国际证券与股票的交易中心。	7
这所学校有800名学生注册.	5
矿石，矿藏确实的或可能的矿藏	6
那时，这老头儿只不过是个泥瓦工罢了。他之所以发迹，我认为靠的是精明的而不是业绩。	7
粗鄙的乡下人具有粗鄙者特点的，笨拙的，愚蠢的，乡下人的	7
她的卧室是这座嘈杂房屋中一个难得的安静之处。	5
尚未证实他有罪, 就得假定他是清白的.	6
重叠的，交叉的某些昆虫休息时其翅膀重迭的或交叉的	7
湖泊学研究淡水，尤指湖泊和海洋的生命和现象的科学研究	7
父母们担心他们孩子们的心灵全被他们在电视里经常见到的暴力行为所毒害。	6
这一段长城有八个垛口。	3
光线太暗，我看书有困难。	4
别客气，我又不是外人。	2
和平是大会的首要议题。	3
请把那本地图册从书架上取下来（递给我）.	5
我下周有几个约会.	3
那个有毛病的电灯开关把我电了一下.	3
人性的弱点之一是懒惰。	7
我上当了! 这些番茄一半是坏的!	6
他的态度带有几分傲慢。	6
他洗澡时想出了这个主意。	2
他看上去完全是正人君子.	7
从新娘的花束上垂下来的丝带打成了一个结。	7
这个商店有许多家用用具。	3
所有这些说明一点－－他是一个自私自利的人。	5
碎骨是最好的肥料之一。	5
她对他们过份和气。	2
这个男孩有交友的能力。	2
看来这汽车算是报销了。	4
那狗嗅出有老鼠的气味。	7
千千万万的人死于饥荒。	7
绳索在张力之下断了。	7
双方能互让和解吗?	3
窗外的树木挡住了阳光。	5
一连串不幸的事发生了。	6
他们在教堂接受了洗礼。	2
小孩通过图画识字很好。	2
她宁可辞职也不愿参与这种不正当的买卖.	5
他想让我接受贿赂--我但愿我决不至於做出这种低级的事.	7
白唇鹿在这个地区很罕见。	7
有几个年龄较大的男孩子在操场上对他动武.	5
议会是政府的一个机构。	4
你争我夺是粗鲁的行为.	7
他出身于贫苦的家庭。	6
这位医生受到所有人的高度赞扬。	4
有多少受训的飞行员没有通过上次考核而被淘汰？	7
房价稳定了几个月, 现在又上涨了.	5
这位即将退休的矿工把风钻移交给他的接班人。	6
他的怪衣裳简直笑死人。	3
这幅画歪向左边了.	7
白喉是一种严重的传染病。	7
植树是每个公民的义务。	4
警察找回了被盗的珠宝。	6
他指挥分发食物给难民。	4
她的婚姻不能自主.	7
他的妙语引起一阵哄堂大笑。	7
看见那小孩挑着那么重的担子，使她大动怜悯之心。	5
他们在碎石小径上散步。	6
提案规定了一年的限期。	4
正方形是二维的（平面的）, 而正六面体则是三维的（立体的）.	4
他好想入非非, 觉得自己赢了一块金牌.	3
小心别切断了手指头!	3
【谚】吠犬不咬人。	7
人类，是一堆可以随意拆卸的铅管零件的巧妙装配。	7
如有冒犯之处，请多多原谅。	6
他操一口流利的德语。	5
他落入敌人设的圈套。	4
你订阅哪一种杂志?	4
月球多石的、荒凉的表面	7
她继承了一大笔财产.	4
民法与刑法是不同的。	7
部长的敌人密谋陷害他。	6
我已决定购买那辆自行车。	4
他处处与我作对.	4
以吃蝗虫和蜂蜜为生	7
卸货的过程很缓慢.	7
子弹穿透他的肩膀.	7
他之所以成功是因为他工作勤奋。	5
她未曾想发牢骚无形中反倒帮了彼得的忙.	7
我父母发现窗子被打破后，一定会有一番斥责。	7
别躲躲闪闪的: 给我们一个明确的答覆.	7
我们可以用蒸馏法使水净化。	7
反对该议案的人举手。	4
这台计算机有标准的英文键盘。	5
危险的礁石堵住了航道。	7
晚霜能冻死园中的植物。	7
这管子柔软但很坚固。	7
他仅仅是涉足政治而已。	6
北京广播电台向全世界播送新闻。	3
秃鹫正在啄食狮子的尸体。	7
船突然向右侧倾斜.	6
失败的队；未中的彩券	6
他喜欢对下级职员逞威风.	7
据报道说，明天有日环食。	3
他处于异常焦虑的状态。	6
他毕业于一所工艺美术学校。	4
卧室的窗户面向街道.	5
瓶子的封记已经腐烂.	5
我们来到了岔路口，不能决定走哪一条岔路。	7
只留下一些被太阳晒得泛白的枯骨。	7
她通过与几位诗人的交往而出名了.	4
她离开小岛而在法国的大都市中成名。	6
你要把这些书按字母顺序排好.	4
在沙漠地带，绝大多数时间都是大晴天，下雨天极少。	5
我曾经叮嘱他不要和任何人讲这件事。	7
那首领拿一些玻璃块替换了那些钻石。	6
新政府上台后，我们有几个计划被砍掉了。	7
休息了一会儿之后，他们又背起背包上路了。	4
解放后这个地区的畜牧业得到了巨大的发展。	7
你是怎样使那些酒都通过海关检查的?	2
在日光下看, 颜色显得不同.	3
这间屋子里放了一堆奇形怪状的破烂家具。	5
猎人把狮子的头挂在墙上当纪念品。	7
警方得到了他们在策划着暴动的情报。	6
他把桨放入水中，搅乱了平静的湖面。	7
这所学校培养出了一些第一流的学者.	4
在这次事故中，工人受到大剂量的辐射。	7
在交响乐曲的创作上，他堪称技艺大师。	7
我很荣幸代表叁加这个宴会的来宾致谢辞。	6
集团的大部分利润是由远东的子公司缴纳。	7
短暂的仅限于一个插曲持续的时间；短暂的	5
他打电话时, 她恰巧不在家.	6
＂他是个伪君子，从不尽力帮助任何人。＂	7
实行国家控制是根本违背美国观念的.	5
你所持的护照可使你享有免费医疗.	5
筹集的资金没达到所需的数额.	7
窗户四周泥的油灰密封效果很好.	6
阴谋，密谋秘密的或不光彩的计划；密谋	6
节目涉及从流行音乐到京剧这样形形色色的题材。	6
威尔逊先生已按期于3月12日抵达北京。	7
我们在威尼斯度假时曾到附近的几个地方观光过.	7
我又喝了一杯威士忌酒之後, 就觉得头晕目眩.	7
＂老板威胁说要解雇所有同情罢工的员工，但是这不过是恐吓而已。＂	7
我们存了一些钱，以备老年之用。	4
他被听众嘘下台来。	3
列车马上要开了。	4
他对这个地区进行了多次视察。	3
哦，也许我错了。	7
请把这份文件依次传递给他人。	4
热的金属一冷（下来）就收缩.	4
她单凭个人气势就镇住了会场。	6
他们使他苏醒过来。	6
新来的销售部主任大家还不大了解。	4
照今天看来，我会说，当初太草率，如果再有机会，我一定不会那样做。	4
他以写作为生。	2
那绝对不要紧.	3
公司去年生意不好。	2
我爱好集邮.	3
他被很多债务弄得焦灼不安。	7
他拥有许多不动产。	5
我一点头, 就是暗示你把会议中断.	4
灼热的阳光炙烤着光秃秃的大地。	7
理事们花了大半个钟头反复认真讨论了这个问题。	3
我因有约在先, 所以只好谢绝你的邀请.	5
我听到你父亲去世的噩耗, 十分难过.	6
事故发生在六点钟。	2
你可以以这种眼光看待事物, 但是社会可不会跟你一样。	3
只要顺著她, 她是又和蔼又讲理.	7
但我必须指出，我们的厂家手头上的过期订单很多。	3
我们要面对面的研究一下这种情况。	4
他虽有体验却无长进.	4
发送或接收一幅新的快照会覆盖前面的图象。	7
所有经济部门都遭受到这次汇率下跌带来的损失。	6
她看起来像运动员。	3
这就是过於自信的结果.	2
婴儿在8点钟出生。	7
你可以把这些磁带当作听力材料。	7
我们每年给三个研究生的奖学金.	4
他以一张欠条代替现金付给我们。	5
懦夫一生要经过许多次死的痛苦。	3
经济正在萎缩而不是在增长中。	7
对我们来说金钱是种诱惑物。	7
人生的初期；青春	3
呕吐呕吐的行为	7
这个浪荡子开始后悔他虚度了光阴。	7
练习开始前，你最好设定一个目标。	3
村庄在河对岸。	6
本年度的盈利将与上一年度的亏损相抵.	7
减少失业人数是政府计画的重点.	4
房间里发出一片兴奋的嚷嚷声。	7
我们得听一个关於酗酒害处的冗长报告!	7
讲解为了给…提供信息陈述或比喻性的说明，或对有难点的题材的解释	7
他总是把女朋友的相片放在身边。	3
那种声音很刺耳。	4
我得把电话号码记下来，以免待会儿忘记。	4
这种新的传染病对抗菌素有抗药性。	6
他对舆论毫不关心。	7
人们不会忘记他统治时期的暴行。	6
一有贬值的消息，股票价格就暴跌了。	7
我在卧室里发现两只袜子, 但不成对。	5
他渴望拥有权力。	5
船只本身需要海军和空军的保护。	5
她缺乏领导才能。	5
昨天钢材股市上的股票被大量买进更明确地预示了大选即将来临。	6
给予投资者的建议是以利率将继续下降这一点为前提的.	6
